,07-ghost,3-gatsu-no-lion,7seeds,91-days,acca-13,aico-incarnation,amagi-brilliant-park,appare-ranman,assassination-classroom,baby-steps,ballroom-e-youkoso,banana-fish,barakamon,blue-lock,blue-period,bocchi-the-rock,boku-no-hero-academia,bungo-stray-dogs,burn-the-witch,chainsaw-man,charlotte,chihayafuru,cider-no-you-ni-kotoba-ga-wakiagaru,deca-dence,dr-stone,drifting-dragons,eighty-six,fire-force,flying-witch,free,fruits-basket,fugou-keiji,giant-killing,gleipnir,great-pretender,hibike-euphonium,horimiya,hyouka,id-invaded,iron-blooded-orphans,jujutsu-kaisen,k-return-of-kings,kabukichou-sherlock,kaze-ga-tsuyoku-fuiteiru,kobayashi-san-dragon-maid,kuroko-no-basket,lycoris-recoil,magic-kaito-1412,mahoutsukai-no-yome,maou-gakuin-no-futekigousha,mawaru-penguindrum,megalobox,mushishi,nagi-no-asukara,no-guns-life,orbital-children,paripi-koumei,peachboy-riverside,planetes,plunderer,princess-principal,psycho-pass,relife,sayounara-zetsubou-sensei,shirobako,sirius-the-jaeger,ssss-dynazenon,standing-on-a-million-lives,suisei-no-majo,sukitte-ii-na-yo,summer-time-rendering,takt-op-destiny,tales-of-zestiria-the-x,tamako-love-story,tantei-wa-mou-shindeiru,tonari-no-kaibutsu-kun,usagi-drop,vanitas-no-karte,vinland-saga,violet-evergarden,vivy-flourite-eyes-song,wotaku-ni-koi-wa-muzukashii,yakusoku-no-neverland,yowamushi-pedal,yuru-camp
kaze-ga-tsuyoku-fuiteiru,0.038733647302444364,0.023422396971154,0.011703931677770112,0.13205543185694457,0.028782780098447158,0.005589653845958115,0.006830818735410577,0.007159660759972912,0.015912575611493594,0.016252346252697305,0.016048363594626608,0.013987463062002232,0.1778372935083311,0.019348087834426698,0.012540230120927384,0.01151767701526941,0.0197206976561869,0.012059981014705411,0.003965230052831591,0.003921098307916005,0.08413439959524682,0.013709748817943712,0.027487003182643157,0.007131447688643152,0.01144212624165105,0.006357875158442729,0.006831104598734957,0.008254478914197935,0.006032401730678915,0.01668419467758586,0.06573997634875432,0.013052755114885913,0.029493051583877734,0.0041710041855076326,0.025097263716007,0.018227191928937042,0.008308362285990514,0.008385901937157896,0.006372897092032604,0.008275162289687391,0.012972313516208703,0.006419160818424263,0.012806940490638647,1.0000000000000002,0.003686453581507933,0.019660759025150694,0.0070283877959467465,0.010153798027894866,0.006462420091655406,0.005713759331887453,0.035051976531052485,0.02575178295623401,0.015458788064134485,0.1002968777842128,0.009793457613678627,0.006580707955264833,0.00746074921928196,0.011102440578698124,0.017706230492708572,0.0075143896159008666,0.009927966484028891,0.018861982353737088,0.007123292590877002,0.020635288608362064,0.05155986484117041,0.009511719737507867,0.005955787834748291,0.009846232952666135,0.008409796618304006,0.09732215746657297,0.006576879005408436,0.016021789216000653,0.004500195711284491,0.04815170741271014,0.01207508813145827,0.010176242230959658,0.0049986042933276185,0.005558966765738952,0.027078755635210953,0.011542143633955063,0.008281972713042615,0.005813357507488472,0.007948089769209844,0.0738033569251625,0.015436763540432042
kobayashi-san-dragon-maid,0.006829725265039846,0.004728496112765379,0.004863820794860518,0.009008622409745204,0.004187347650910154,0.0044648155054298954,0.005602487347560498,0.003099143049104513,0.009577199788167465,0.002803998187346714,0.0017571003411859902,0.00863528107523486,0.004619786496393747,0.007373439091639686,0.0036263105019102154,0.004626705328979131,0.009683194714647323,0.005114254358571713,0.006741091781606403,0.006818691116220731,0.005547377777330673,0.0019389457790464422,0.005110583302438278,0.004967498037976333,0.005815380579650895,0.009074058371943755,0.004820037020273217,0.012049933983944952,0.010277325842949388,0.006369187412884947,0.005608324679282451,0.0036580421924553483,0.022064715494843446,0.0024140367239816754,0.009158929270950644,0.0034560941587663797,0.0015495048389078867,0.00195115087961392,0.004543845040739421,0.003651137271767838,0.005809153236724313,0.002388614861556018,0.12448232485669462,0.003686453581507933,0.9999999999999998,0.004120325403447749,0.003934091743031777,0.008032116239598165,0.009325401647782741,0.014721513805130185,0.0065574273783712495,0.005280831957607853,0.014705114137916806,0.008700196063981319,0.0037856047426076183,0.0024591199718399562,0.004428922833526675,0.009966303621326547,0.0074086950353990195,0.004004725469073226,0.0066980315670812085,0.006818414752084723,0.0021724093622421995,0.010580996783805573,0.006766708563193984,0.007470288907545667,0.013839072495106132,0.007804595555842685,0.002906296329410363,0.005407804039783952,0.0026070443096414733,0.00848933131400037,0.005142312688950232,0.0032670092346044175,0.004366126119659417,0.002798631629037933,0.003603745460019198,0.004934479221582713,0.006697170059768565,0.0054134327954207745,0.00405633343954168,0.0036838282085296875,0.005586777503593877,0.0029075651033129463,0.0068320809324514875
kuroko-no-basket,0.007834271926727126,0.011546132769145763,0.0060904485700199705,0.008053385000815491,0.006424876007225661,0.005739747976027115,0.005217851880724196,0.0052964450272290345,0.017377184522822577,0.029096310270106413,0.015030914566835104,0.008707237580103257,0.01980682777454144,0.044915865350267654,0.007185050698887889,0.007991887025139414,0.020269170802859324,0.006727036768591109,0.0038892917497842148,0.0045899992385639455,0.017608398200397266,0.015264202176792576,0.004117467067309933,0.0072465379517703665,0.008985810351351414,0.004591698527701299,0.005412015882868247,0.009554721488736193,0.03475374912922888,0.031002098909913765,0.006557567383477183,0.004523657659395968,0.04319432693114436,0.0050172848833206,0.01990593718671349,0.0187243530711319,0.002298230538141522,0.004424540608467306,0.006393157763057524,0.005752995537119108,0.008292924318912017,0.017176176882784857,0.008971148862042677,0.019660759025150694,0.004120325403447749,1.0,0.008929406763130261,0.005418636937309295,0.004651191887521627,0.011224877381056642,0.0032035059465822225,0.041491003171504504,0.021293513226709998,0.007283108496856259,0.0049949646694330534,0.0062228518160119695,0.0051325320716326265,0.015232006605254067,0.008544617330007255,0.00615355042590264,0.006872426702072996,0.007063136110284521,0.005911854140214299,0.017600593128020432,0.01911119707218898,0.005562912223848224,0.003353476555840258,0.007503778822942528,0.005248122004014271,0.006345826412274824,0.017222508203058588,0.007502130264552974,0.003523022838091633,0.008868424758119305,0.004200999414606777,0.005268952937525964,0.023724548848047814,0.0028038898282268664,0.013484344416868384,0.004285327718897918,0.0037531451583821293,0.004595963255973003,0.006665475895709545,0.02472579390745469,0.011254073943009424
lycoris-recoil,0.017570545890789706,0.008545860868158223,0.011492671916913458,0.011748506679625988,0.013698208799532532,0.01179907426650506,0.015740624759509998,0.008043601192609042,0.026526431034597984,0.0044371835579835135,0.003278293333207796,0.021191687917838955,0.010063241067248804,0.01271209359804168,0.007460565449400271,0.010871220090843747,0.007370862285387138,0.016989834993871373,0.006751467026305771,0.012021250250431987,0.007934941976257404,0.03178415766354898,0.011486491255334139,0.026830751162654286,0.06033475274291164,0.05278445498392967,0.010168665392046564,0.013512659830881114,0.005466554456057049,0.005987210949311613,0.009103186728044041,0.014000294277606136,0.006515054286115395,0.005743060120059333,0.03252734929577306,0.020061515361872253,0.0028821951115429235,0.00518716683416909,0.010921605457505748,0.02064374060143483,0.011101009874797388,0.005616730970525759,0.020105394348723014,0.0070283877959467465,0.003934091743031777,0.008929406763130261,1.0,0.008592909879654246,0.0058374960830990886,0.005919104701156751,0.05081370057430628,0.011571369574180456,0.01638784472894095,0.005646853481997659,0.015509549156175573,0.012587802594335755,0.00483734746941246,0.013095941544944405,0.01491836601224101,0.013937889456819515,0.01529326113229863,0.019973529779584324,0.003499305903597421,0.020970999904342553,0.009594562656028262,0.009419268248071676,0.0038684726683171616,0.008567623841327525,0.00714178882443544,0.004297550554626074,0.00679204737379788,0.012122236294711352,0.005128877481326887,0.003560517142413101,0.011033606313723365,0.004271021561656653,0.005283532787862395,0.005069054580613975,0.013039065242115953,0.012245950474918627,0.016795776066143072,0.003997136634948462,0.013999635949042093,0.0062691794247352415,0.0176999622262275
magic-kaito-1412,0.011554671813391103,0.011668078455734473,0.006925765134981073,0.011402143648562716,0.011943309153653018,0.005660867129514155,0.0771379355094288,0.0061236920808246265,0.01948401500346633,0.004061458943430334,0.0034870736336255277,0.025681453567240886,0.0101247913241938,0.009162594025691207,0.008612376920080876,0.00770939120848916,0.022346562421305324,0.03232101745818818,0.005794975910707496,0.009416383712125791,0.009170601793394854,0.005315380228220788,0.008831574607920946,0.006512101881621009,0.012012342836345027,0.006199791994285543,0.006557390954383663,0.00938091455569891,0.009862988009802905,0.0038319014729621026,0.009098482625967961,0.03708075234849084,0.0065511246459596184,0.0034406924463434674,0.02837263772673371,0.004381347072798251,0.002020461328098781,0.00630864399337782,0.01684214783779614,0.009172973943120003,0.009210824427687152,0.010563897612100095,0.027683607014156134,0.010153798027894866,0.008032116239598165,0.005418636937309295,0.008592909879654246,1.0,0.010683273505700577,0.007793978798508931,0.005512391889800091,0.012404467467306838,0.01900863284998272,0.00678010682500855,0.008461353934892458,0.006049128395762182,0.007265774361831171,0.011019741056163756,0.012597857925337274,0.008089653069058452,0.020562885061276015,0.014962014822669126,0.0026265217410111398,0.01396219435909693,0.010597353422303146,0.009064406809462853,0.004031457303903372,0.009534969418566457,0.0074278229276050385,0.005693863621964838,0.005887083960488077,0.009969959581987054,0.006037599849910883,0.006797949073532641,0.02402321970714234,0.003510269088694138,0.0047982896665098316,0.008706867562035828,0.020596761788391493,0.01268906766642872,0.006236187038807228,0.003418398785445455,0.011741054576240547,0.009699473282082687,0.007666807915210139
mahoutsukai-no-yome,0.021969947480352938,0.0109566699381196,0.009801882315940072,0.010193443029874407,0.006397861196683817,0.004477485522722474,0.013853075465724,0.004461585557011367,0.008224471798035392,0.0031944343609224316,0.003439845995805637,0.012870218972489082,0.008427704956151149,0.009839609693991136,0.003491516671088501,0.0055530630908419394,0.004785271589230271,0.006849207781325993,0.01637421116837962,0.010933844412611825,0.009421697928326539,0.0031585421187524587,0.005484627943982494,0.006271479278993724,0.00982720179879403,0.008300988524442424,0.018277530729672576,0.010702793124215688,0.025881117871252867,0.003620430425028489,0.010243474984486238,0.008808422674458931,0.005755750272151645,0.004653364673942606,0.013648201512878195,0.005414901073516803,0.0018799971640994309,0.004564973264430946,0.0062158851951783604,0.005790720621197441,0.011442521452917803,0.009249203058352617,0.010259748388520888,0.006462420091655406,0.009325401647782741,0.004651191887521627,0.0058374960830990886,0.010683273505700577,0.9999999999999999,0.03569322167767509,0.005659751375960854,0.011898287028122782,0.03247390259421045,0.008570816926327673,0.007132770206187698,0.005691717445197376,0.004183615874108045,0.019051641275420576,0.012079344484893267,0.01037136366404114,0.015468099067067802,0.010681042365763548,0.0029871664783986374,0.01805603740536187,0.007038937923385278,0.008984023205264159,0.006163086971884119,0.015993366949765518,0.00490369790661432,0.005148341046588699,0.005790567931829835,0.01233588963911614,0.07915254726272893,0.005327704444978305,0.008441236539079073,0.00573790425339526,0.004803469093967705,0.012179256391573278,0.014293833365972721,0.011569274652178507,0.007020399088658344,0.003128626021144998,0.008620555775433839,0.004905141633737358,0.007713448363116155
maou-gakuin-no-futekigousha,0.023705949977524978,0.007832204086510502,0.005625904047071625,0.007367648927074022,0.00661377110080134,0.00660681007852185,0.020084066126897407,0.005184753696963918,0.012261146388330355,0.004697707169177052,0.0023833706041032385,0.019093976182527256,0.005163738090413584,0.01034474523952192,0.006678445095264858,0.0030346539086438537,0.009671868480522164,0.007339515993075575,0.030397607315635185,0.0062589919634491835,0.00828984381741543,0.0030680621026118954,0.002797129180453611,0.015786903108902833,0.010749731535048736,0.0032835898035449727,0.010912765532209236,0.015069756929242015,0.016993786024154505,0.016719217584470054,0.004512433619263171,0.009098886957701205,0.004309617997380971,0.0030217588391076708,0.010665413618714256,0.003797481432741076,0.0012430260102084124,0.004790096171737588,0.008662184642368084,0.0075025319642921424,0.008698388706328875,0.006379578365935611,0.008538625097522668,0.005713759331887453,0.014721513805130185,0.011224877381056642,0.005919104701156751,0.007793978798508931,0.03569322167767509,1.0000000000000002,0.004750411874641156,0.007550926631594821,0.016018443824911018,0.0037989604206075914,0.00897368206835415,0.00528552784438121,0.00555935048656227,0.04699577724420116,0.007350798904882905,0.011677032437614006,0.01092077494587519,0.011472930043224215,0.0035073442368297007,0.01312572774130007,0.005379459885317244,0.026572452786633702,0.00353869635658943,0.07434444131646409,0.007017854615498811,0.002131549259087387,0.00413199283030664,0.012873349668928119,0.020148888983105354,0.0013722784506909618,0.006020055209263991,0.002495956486245467,0.0019044069476241623,0.00682804207312246,0.02476781804147681,0.01308352816689817,0.006586775265697457,0.0037951314043459736,0.006817607349449696,0.004895157640451585,0.005605465476567164
mawaru-penguindrum,0.011115749721683898,0.009353115388785192,0.012348819391923047,0.006337353528315352,0.011381568557467633,0.02363726440802704,0.005046867658683378,0.014874383195182419,0.007969084514005968,0.0057733691527642305,0.003187708790922549,0.012432570998845066,0.008521479113175578,0.015011170908076911,0.006513649984192202,0.007775513614838604,0.006183529101009366,0.006021548185674792,0.0026822859408686074,0.0033105007011780298,0.018168917071097922,0.0028582683323899066,0.005650845596022027,0.020160160425987464,0.006455890746010805,0.0041230196619821136,0.0051793874861315176,0.005948350537048416,0.016167937272744116,0.004612006099460367,0.008475925408555995,0.004380590449223484,0.007289750741989685,0.003670536581358532,0.009177509425315816,0.004245943842347737,0.0022745677504674242,0.0040759647306398295,0.009446708948718473,0.005340001341330027,0.00501537784736767,0.022657865080521554,0.009376261833414713,0.035051976531052485,0.0065574273783712495,0.0032035059465822225,0.05081370057430628,0.005512391889800091,0.005659751375960854,0.004750411874641156,1.0,0.00867712564345027,0.013836321323748702,0.006954144084136961,0.004491241186519192,0.011021919451012507,0.005337391272989352,0.006614615176572334,0.018388884482095528,0.005562523004591431,0.007669045418616669,0.007412345576196341,0.0022619597266275,0.011668005847520584,0.007430223338795534,0.007277021031329029,0.005098496209630416,0.009047063840484213,0.004398779698452649,0.01171745875181849,0.0080545433991652,0.01956851198017493,0.0038545077269640593,0.00448664012233811,0.00847085566247862,0.005329102119096264,0.00467738085664403,0.004329736914662116,0.014679622417509015,0.007921507793964663,0.008863522060833353,0.0028936295003453173,0.0074290318866179275,0.006663923370589134,0.006381428332683462
megalobox,0.014491109164616947,0.016039477173446722,0.026866655349680482,0.02223719665036622,0.011556551127767017,0.008703241555683272,0.011404650233914149,0.012351494583648,0.019019798731162385,0.045345708186486894,0.021011976056469345,0.04471925249329751,0.010477166670233379,0.06278837288087401,0.006854769087040128,0.011811087125828346,0.029854903293478004,0.0157755148935731,0.01295845531429078,0.007355578020115877,0.01677449638393391,0.02123355496063941,0.011766545079477594,0.013061783224469518,0.015016833079048636,0.023205325340885243,0.012572582258032297,0.00901735375270117,0.008083073740073594,0.017168635138635063,0.013644287590451614,0.008360864612702865,0.047149299527576044,0.007145581816268918,0.037576391041263146,0.004921894213551152,0.007470134386701866,0.006272571163007391,0.008348140752154988,0.011144113628526721,0.010732347121463627,0.0063134637966984495,0.018012963427600587,0.02575178295623401,0.005280831957607853,0.041491003171504504,0.011571369574180456,0.012404467467306838,0.011898287028122782,0.007550926631594821,0.00867712564345027,1.0,0.04378147350995551,0.007783528071265491,0.018002274570812573,0.00956929678017025,0.009798479491870191,0.011106871404370468,0.016702126677563604,0.013235364881692887,0.01782015323048259,0.011572919392314604,0.007698281058145013,0.019379196131233817,0.009537533842178257,0.008191872269643376,0.00586936594565622,0.010663030027670805,0.008719572281702257,0.009631580993830664,0.005117887224495904,0.021522622381605416,0.0064087062891296015,0.0038351155883709046,0.013776075290351688,0.007888162188847804,0.0051179486532059665,0.007241297654838438,0.028829038111469286,0.0112474267505739,0.008733002105422936,0.005266717810062519,0.010600787565257883,0.019949656333676166,0.011210624624742578
mushishi,0.035150421804809845,0.02589745906149238,0.05860374760930237,0.03321609521888453,0.020752474894574272,0.014806435240553473,0.02053122453010145,0.016120428381567034,0.02559570914815208,0.008762305057922207,0.006267899110629872,0.03694764696041321,0.032954562278711956,0.013093506974033425,0.022027789624144728,0.054485586114890364,0.07390044265292751,0.02142904743704058,0.015484946287761796,0.012759538733603281,0.018947960278306815,0.01207929552180813,0.029233952418409963,0.019498752431069525,0.025158451199922608,0.03115418777300323,0.017575786622614817,0.03820139706914322,0.023484511283085548,0.04078411926124498,0.039794133291317646,0.014580952506830664,0.01615936525381079,0.012203989884394402,0.04234508512008611,0.016532360374706786,0.005966798854604981,0.011156298623434487,0.034807346453191876,0.020956678407959735,0.02676088849885983,0.01738590046179586,0.029310076269784362,0.015458788064134485,0.014705114137916806,0.021293513226709998,0.01638784472894095,0.01900863284998272,0.03247390259421045,0.016018443824911018,0.013836321323748702,0.04378147350995551,0.9999999999999999,0.0490658759717033,0.020675346305788968,0.016085524984918307,0.011876676962700517,0.028169506960813835,0.02963228813032677,0.016456173174728694,0.020079394566517847,0.026369850013066472,0.006989399341280283,0.049319458651449224,0.022387155006129877,0.022775049034901917,0.00791103932825742,0.024170580094669058,0.009027612866049724,0.00967703669078317,0.041034215681157574,0.029361194805233998,0.017321842242006467,0.03563807166280336,0.020342268013456243,0.04265345455767093,0.0165880965282877,0.018147448700425367,0.044568419221431683,0.02753558960038744,0.01602113585839366,0.00738408131509053,0.020465225656376887,0.013207234614770825,0.027092296290471465
nagi-no-asukara,0.04655394163623228,0.02446234594777365,0.023488175121630865,0.07778396710898601,0.0059106951026686675,0.006608091721043983,0.005469479477889358,0.00442203318177665,0.014973225884395114,0.0033278947002051596,0.0029016692305592557,0.010757311961408916,0.17630968649778794,0.003867516910457364,0.007293679991941798,0.010632284378592647,0.010201441379488467,0.009449456349342522,0.0057079539811542524,0.0036496027064274864,0.046060212959784824,0.004113217495658353,0.010106423022377863,0.006074565857240481,0.010067555101590261,0.012262551411975381,0.005166812058072619,0.00875601854158644,0.007400874807920706,0.021962591840969676,0.009250744524952106,0.003553221031752339,0.013990644032286607,0.002650857968541154,0.012993158708391099,0.00785278908819853,0.0031096639560901996,0.006722716215676357,0.018047595493718264,0.004107498850333343,0.011688164403848364,0.0036699829780820594,0.007050286622224752,0.1002968777842128,0.008700196063981319,0.007283108496856259,0.005646853481997659,0.00678010682500855,0.008570816926327673,0.0037989604206075914,0.006954144084136961,0.007783528071265491,0.0490658759717033,1.0,0.004482890055726882,0.004658604277254562,0.002532051897358505,0.005939108912210858,0.0182493303674565,0.005253507897543806,0.0061652489707993904,0.007808577280244958,0.0030843766983918454,0.03302952182136438,0.012290541252137278,0.004119458488877542,0.005746544430570055,0.00582087258095872,0.004038134717173022,0.006930304299739958,0.015833305433035367,0.01700285741947389,0.004522681848134066,0.029162128779199006,0.006741979488982991,0.013437118374872438,0.008253014566358297,0.010605900587692936,0.013301555839491667,0.011770877371275036,0.012571325770038584,0.0023911836938571283,0.009367635567025488,0.007557753880989598,0.010609942114693112
no-guns-life,0.017458341466023954,0.009385724538942632,0.00856765863051583,0.01675487553492277,0.01577376206514924,0.0146146528778874,0.00798067880091044,0.009248063768418786,0.018091364780685546,0.004169759164479159,0.002886619766526088,0.02575710343523329,0.0076585131408989995,0.01008642090986377,0.006013029114846063,0.1443576244862552,0.012215390431672288,0.02112585114421908,0.49104563099708687,0.008618945816028909,0.01023735475850747,0.4158752550493666,0.006211078525883374,0.015732395855211422,0.012386849038763314,0.01004118197492216,0.017304798279695503,0.014249913744445375,0.004742950539445398,0.004908229845438741,0.01141678189896082,0.011883733293956098,0.005161558595645832,0.005825075593620117,0.02283374186869795,0.004096371755354726,0.001529687389555624,0.007021455477939678,0.011836820712393658,0.014429034827447083,0.01070474280098701,0.006979804455656385,0.017879894696284513,0.009793457613678627,0.0037856047426076183,0.0049949646694330534,0.015509549156175573,0.008461353934892458,0.007132770206187698,0.00897368206835415,0.004491241186519192,0.018002274570812573,0.020675346305788968,0.004482890055726882,1.0,0.012311220214421461,0.1526443026537509,0.009100009591936227,0.018217113453470473,0.014063737949473253,0.016337863710934104,0.030229446244642726,0.003957808660267843,0.01308209651710916,0.010051843570237258,0.010947555779240425,0.09720812026932357,0.008463791124230421,0.018442523403666304,0.002938588489378209,0.0042440505191677315,0.01489292331075416,0.005529363652334266,0.0064473309272879194,0.012394283317427025,0.0069238501861549635,0.0035749123844667553,0.4065527531095991,0.016488240435386384,0.016382233890609502,0.012210306131328758,0.0027616148012567805,0.014643949102426272,0.006111920352292877,0.006809636113432991
orbital-children,0.006247695231891835,0.00807686083891342,0.012147433809667488,0.006603229830569129,0.006519140314415446,0.03248450261555546,0.011360746704776683,0.006478971554253298,0.03263112945916531,0.00493383747253727,0.0018295027684869692,0.01847603029841963,0.005374550216589449,0.00804848431757785,0.004026690913303371,0.006102572760016889,0.0079321106166856,0.009551725849602365,0.005379540590768013,0.005102550558280874,0.020536748999759272,0.0030613011670464155,0.01589179563613862,0.017358358487501124,0.025503803550607874,0.006970836059906218,0.010285935835456408,0.012510678322854641,0.0041446546523811745,0.003004388463699361,0.005045418094919114,0.013452151422179223,0.005171548181422434,0.007766657805381272,0.01656259187291249,0.006728986101864145,0.002588434916026298,0.003936519107935726,0.013920514890653718,0.048855552284784914,0.005185226397371819,0.005809418091957675,0.01054348610814139,0.006580707955264833,0.0024591199718399562,0.0062228518160119695,0.012587802594335755,0.006049128395762182,0.005691717445197376,0.00528552784438121,0.011021919451012507,0.00956929678017025,0.016085524984918307,0.004658604277254562,0.012311220214421461,1.0,0.004233828342994303,0.010108718270280292,0.10523559710081323,0.009159354503214097,0.008509438673088083,0.019731092820454044,0.00212699796858872,0.013073553347328539,0.00758618842377588,0.007019826167894671,0.0056583298448820655,0.006251619305882568,0.022801872482942753,0.003314657401306746,0.003955541280055276,0.011393518241586619,0.002849457580510215,0.004144571151477483,0.007446209485300501,0.0028837362292549874,0.002508085063480682,0.0038934795998403445,0.011923568367277477,0.04241993226378439,0.13321618770793964,0.0020418748535848746,0.008990780320313628,0.00687156161468549,0.00781684246834425
paripi-koumei,0.010274445146186348,0.006453746813450563,0.007096026298076655,0.00664726679164551,0.0044593569982041914,0.0031729533074392703,0.05023536276041108,0.004333606785410627,0.007958781382736233,0.00543826775849746,0.0044356166470182114,0.009472316513395218,0.008339834486652207,0.020496754720733673,0.006509048495641251,0.060268431289658995,0.006480373737722329,0.00677014545099858,0.1457043406176775,0.002869002104702732,0.0054512512085603095,0.12534784902593513,0.006687110968772025,0.005980466549592201,0.010029934031642294,0.01224200494084172,0.005846961080839874,0.006916142586026516,0.004071072074506312,0.0031240562215540933,0.008449480285544453,0.004745686674130057,0.005790700172033718,0.0024463835719766096,0.012582814603976075,0.009233285406466386,0.0013590807814493058,0.0038865846195909586,0.007420630743203611,0.005708620665037148,0.005878351403032328,0.003747214097427776,0.007476892491220454,0.00746074921928196,0.004428922833526675,0.0051325320716326265,0.00483734746941246,0.007265774361831171,0.004183615874108045,0.00555935048656227,0.005337391272989352,0.009798479491870191,0.011876676962700517,0.002532051897358505,0.1526443026537509,0.004233828342994303,1.0000000000000002,0.005710001513029698,0.007213184191998482,0.0056482185984818006,0.007947087521779594,0.008317268961494399,0.0019236800932574995,0.009307170288712608,0.009053208960186014,0.004281380952220928,0.031535104089864,0.00749756120944508,0.0028156838572741096,0.0026592453697953963,0.001964721135864311,0.02469943384138219,0.0038775729066495806,0.004792273487371764,0.005466414883872421,0.003217265501338687,0.002920485985276029,0.12012367191965158,0.011990867341369834,0.006426284108143069,0.01594479288871327,0.0022035333478101693,0.007404032683816337,0.005808671759773753,0.005645578415316214
peachboy-riverside,0.01514552315078621,0.015000866392583344,0.01721805086402216,0.012842728607532576,0.012864244888653637,0.006412550896164999,0.01111069619821288,0.009864178654353226,0.012951792736350408,0.0055963276311700155,0.0034952618528571147,0.02083199159978343,0.007298238127800199,0.02845999553780481,0.005483862757269323,0.007815016136446999,0.02014316986867439,0.01444612653778006,0.011196687533201194,0.009597082702027648,0.010515905536368287,0.005098581405776063,0.00536456570570202,0.011798654434297324,0.013133081653756483,0.008250334151810076,0.016893257088089617,0.0214270347797059,0.03586553328488007,0.0051236832249814705,0.016197660982250277,0.006630081484728647,0.005721383000162319,0.010602259952328023,0.012901469908551448,0.00835188554154591,0.004435503353206336,0.0049369645895875535,0.027525004872033725,0.0163534572911731,0.009664871824803955,0.024942500629827377,0.04115529677511608,0.011102440578698124,0.009966303621326547,0.015232006605254067,0.013095941544944405,0.011019741056163756,0.019051641275420576,0.04699577724420116,0.006614615176572334,0.011106871404370468,0.028169506960813835,0.005939108912210858,0.009100009591936227,0.010108718270280292,0.005710001513029698,0.9999999999999999,0.013413995354123078,0.01437774262611093,0.029671108646078612,0.012373179476106102,0.0031705210995029115,0.012346623200295444,0.00808880569274955,0.07797504536344854,0.005438077169925266,0.024750251059472626,0.013095796678036509,0.008519226790687338,0.005706801995743509,0.014662545910164495,0.018078386771628173,0.004824866308331917,0.013098734386006804,0.007913638514060104,0.004166962519717001,0.028251241775744597,0.04233637039661329,0.013799511300311807,0.00735794179406114,0.004536789212361925,0.0475583398115121,0.01098237775129781,0.009467540303488169
planetes,0.014998605081936506,0.012506957751017596,0.01626570240613929,0.0515213526492681,0.11969062371977048,0.01790982326323622,0.012820308986268573,0.02201882333767381,0.03073840222028585,0.009163311249509025,0.00519675692863578,0.02462412129353538,0.01753392102430639,0.03515911789775753,0.01050472205996579,0.009556529233391694,0.013807046481911136,0.025682144510106718,0.011781868957808424,0.016065907690343443,0.011509230826667572,0.005494394904225393,0.011750357535754919,0.018533789887201783,0.03305884579319538,0.027009146621479758,0.03458729506758387,0.02164800718988659,0.01263828234409015,0.012958070474266021,0.010667441535559402,0.09538332025140227,0.014850496489646033,0.057002816391506235,0.030356759566191684,0.01604148285862502,0.004025760845384192,0.01227226925173824,0.013021154410687127,0.057135015296080095,0.012908736379464063,0.010450141209843885,0.02082982813132833,0.017706230492708572,0.0074086950353990195,0.008544617330007255,0.01491836601224101,0.012597857925337274,0.012079344484893267,0.007350798904882905,0.018388884482095528,0.016702126677563604,0.02963228813032677,0.0182493303674565,0.018217113453470473,0.10523559710081323,0.007213184191998482,0.013413995354123078,1.0,0.01623798915882917,0.022065145893216294,0.03842005180227584,0.01104636465454499,0.04406286746800997,0.027466415769202696,0.013784781403552849,0.009964429803553805,0.010350166216031057,0.025524081555924085,0.005084686686406653,0.004983511868581096,0.01826268772517048,0.007017412010191915,0.008917462295730288,0.011407053883680674,0.008125445291026934,0.013765754384547526,0.006713951749729263,0.022998865797581813,0.031034529197867592,0.042145017382551726,0.006593070889849396,0.014038336442536816,0.011258315859658478,0.0211593084194711
