,07-ghost,3-gatsu-no-lion,7seeds,amagi-brilliant-park,appare-ranman,assassination-classroom,baby-steps,ballroom-e-youkoso,banana-fish,barakamon,blue-lock,blue-period,bocchi-the-rock,boku-no-hero-academia,bungo-stray-dogs,burn-the-witch,chihayafuru,cider-no-you-ni-kotoba-ga-wakiagaru,deca-dence,dr-stone,drifting-dragons,eighty-six,fire-force,flying-witch,free,fruits-basket,fugou-keiji,giant-killing,gleipnir,great-pretender,hibike-euphonium,horimiya,hyouka,id-invaded,iron-blooded-orphans,jujutsu-kaisen,k-return-of-kings,kabukichou-sherlock,kaze-ga-tsuyoku-fuiteiru,kobayashi-san-dragon-maid,kuroko-no-basket,lycoris-recoil,magic-kaito-1412,mahoutsukai-no-yome,maou-gakuin-no-futekigousha,mawaru-penguindrum,megalobox,mushishi,nagi-no-asukara,no-guns-life,orbital-children,paripi-koumei,peachboy-riverside,planetes,plunderer,princess-principal,psycho-pass,relife,sayounara-zetsubou-sensei,shirobako,sirius-the-jaeger,ssss-dynazenon,suisei-no-majo,sukitte-ii-na-yo,summer-time-rendering,takt-op-destiny,tales-of-zestiria-the-x,tamako-love-story,tantei-wa-mou-shindeiru,tonari-no-kaibutsu-kun,usagi-drop,vanitas-no-karte,vinland-saga,violet-evergarden,vivy-flourite-eyes-song,wotaku-ni-koi-wa-muzukashii,yakusoku-no-neverland,yowamushi-pedal,yuru-camp
megalobox,0.014790850562194957,0.01618301039160498,0.026226000477603036,0.011640301094232615,0.012246993210576535,0.019833660701969288,0.05018810545103878,0.022159730535752008,0.04455486310358724,0.010400375085922167,0.06037040114641526,0.0067776000581410605,0.011600356286733674,0.03275480267790561,0.01539103545243903,0.012649724086497071,0.02261663541677194,0.011104287131693874,0.012878319608004783,0.01491020394792361,0.022393936647395002,0.012302222646781921,0.008917234574497796,0.0073295769238233745,0.017344849904300578,0.013529612660246397,0.008223707711772324,0.04982769904265788,0.007147003793006519,0.03951803089933333,0.004908052887357005,0.007221143408901044,0.006251698762564254,0.008219146503462784,0.011257528894531492,0.01058647823200652,0.00624978409117212,0.0181477838430657,0.025238256112597716,0.005286703242909363,0.04455085896600009,0.011502977053651706,0.01229394098017557,0.011906310253923903,0.007537378675790965,0.008395433873381153,1.0,0.04396643270774568,0.007731137900658201,0.01822441186575539,0.009379151953416376,0.009814337735185955,0.011153004467750513,0.01673788634553301,0.012905882088380245,0.01805339764407077,0.011679643503200854,0.008189270766268573,0.019022489163265797,0.009520164311473457,0.008233667713209184,0.005983317927825431,0.008799652765064895,0.00945755799235635,0.005096364041392744,0.02106032480012935,0.006402754221339343,0.00382788338391433,0.013350167126537932,0.008340727176461627,0.005021502361470706,0.007321975097980964,0.029188632902863245,0.01159280534015601,0.008812073569190204,0.005356842024624142,0.010055695209698129,0.019741683617875132,0.011104202368666742
mushishi,0.03566578028033748,0.025431106699805653,0.05882009766406277,0.021137360987318093,0.016367276069469323,0.02548830736526819,0.008775932285759073,0.006278157960134328,0.037630037970314514,0.03256549154506134,0.013313575207071784,0.021647072952382274,0.05340657261772304,0.07335329659603046,0.021452449241935168,0.015755269365269154,0.012389002863650847,0.029086846848558848,0.019961521469766992,0.025279976232698256,0.03174123615066169,0.017930516769589337,0.03779854856001875,0.021384290484580855,0.03987671746916331,0.03870980999729719,0.014505239429705712,0.0165111368435076,0.012528814656084639,0.042827401915517614,0.01652104090087216,0.005885946259124291,0.011204534642561702,0.035050278857545844,0.020908384204695436,0.02726918717396081,0.01746512540603394,0.029640481322362258,0.015617889727921283,0.01511139555002579,0.021135705367683274,0.01669251459921963,0.019325407228208972,0.03288505672051365,0.016150297665477285,0.013693621966417026,0.04396643270774568,0.9999999999999999,0.050055249261423795,0.021168560181968523,0.016549541934536487,0.011996598551483028,0.02901069245705376,0.02978702920379265,0.016811574403458103,0.020343271210077916,0.026534152848992753,0.007070893058875015,0.04902680317033598,0.02240933560097085,0.0228692126888247,0.008147595869542888,0.00930280568182018,0.009611903064779471,0.04067781940298583,0.029708273845748697,0.017516929437239603,0.035097291751814925,0.020540293803033086,0.04239504957421296,0.01633184750884022,0.018536592117487462,0.044946102772121896,0.027890272440212707,0.01625088069606695,0.007356176883893239,0.020057189791085575,0.01347570642122498,0.027383730276646923
nagi-no-asukara,0.0466697804438928,0.02498483673589916,0.025445138450380128,0.005419358072844147,0.004461882175523553,0.015475677144717596,0.0033654369405713073,0.002987413326115475,0.010908808133914592,0.19002699201982565,0.004427705997447504,0.007344015638053529,0.01045782270556323,0.010308819817058782,0.009423402783576933,0.005706952358991696,0.004100315955478177,0.010192580899944978,0.00606654670654031,0.009935418456304787,0.012120535616928912,0.0052677662927608435,0.008554760025397528,0.006715813527348682,0.021081850437301843,0.00920862626285372,0.0035344920630677058,0.01477294442989712,0.0027371727750436265,0.013110309061527754,0.007828336837712722,0.0031164294505926443,0.006678600183880425,0.018517968759433373,0.0041449262880584705,0.011859641252023758,0.0036489320206538737,0.0070871233877914845,0.11165256173938677,0.008619847664822265,0.007262364861903161,0.005648226115187946,0.006779610266439963,0.00867662153607241,0.0038873036195933987,0.006864262619347271,0.007731137900658201,0.050055249261423795,1.0000000000000002,0.00465597312000827,0.004713280353809063,0.002544023009071978,0.006037545782227346,0.01799165355714667,0.005303577421435002,0.006262390585619815,0.007821043735624929,0.003079032786933991,0.032341602356338726,0.012013299406165738,0.0040804421882584515,0.005816799760374066,0.004079043586835203,0.007100978512316312,0.015258160688059862,0.01777425151552831,0.004556964702839733,0.03235581070551951,0.006680669332959253,0.013435691177720187,0.008070053464909846,0.010713618690297955,0.013391578547333421,0.011704554033028846,0.012661939773957827,0.0023977292309401025,0.008901025009520946,0.007513626010183583,0.010703707639093257
no-guns-life,0.017978426959582627,0.009540870385945484,0.008689968203819507,0.008205472200580285,0.009561954081147187,0.018609754591471177,0.004265784833174447,0.0029298123790389473,0.027049215111203853,0.007664555044214262,0.010033233195397069,0.006295990511543132,0.14056395540444586,0.012461630620061828,0.021695034975520885,0.4839993794070877,0.4094212305771286,0.00621224927750036,0.016180923593747332,0.012449053770269806,0.010535442547306246,0.017854324705543222,0.01443884905477756,0.00431956337120065,0.0048646449347090346,0.011265028776181695,0.01224385796202971,0.005295553928593123,0.006068897309459104,0.023410239240608317,0.004175215377696444,0.001539647390868107,0.007185685370835017,0.012093315056031619,0.014946090686115805,0.010844780235163025,0.007187833750447673,0.019009918882702405,0.009603592625253156,0.00391287104306434,0.0050389604845348795,0.01637120143796187,0.00879097385274081,0.007314893781935617,0.009138385793053169,0.004494763588730808,0.01822441186575539,0.021168560181968523,0.00465597312000827,1.0,0.012519363945245313,0.1501286447290402,0.009517372452285287,0.01929086523353857,0.014431257760886954,0.017256530132387107,0.031520466208167036,0.004075969967757171,0.013191298824519821,0.01017866907823499,0.011442350896982877,0.09508582285640574,0.018568421473673234,0.0029779608349891204,0.004382737046264454,0.015255864136752107,0.005670216421070895,0.0064283351066380745,0.0126703480920127,0.006867116593473124,0.003559068073540028,0.40040912294087594,0.016882825323802482,0.017312464556817127,0.012889175172748235,0.002814825011596854,0.0143336354258487,0.006240750327262898,0.006932337067049034
orbital-children,0.00648632439368618,0.0077906471797160115,0.011964599508723583,0.01123443096204298,0.006475720367441953,0.03163410615265236,0.00501025803637904,0.0018192527296932157,0.01837696219227108,0.005259764953662877,0.008469183923659794,0.0041069275265243595,0.006031509202529761,0.007877509511317762,0.009571623070200706,0.005345465781199826,0.0030254320698906963,0.016374750436763803,0.017524722488522448,0.025110735525135482,0.006784304431589684,0.01013210995753735,0.012223019893359353,0.0037805670566486323,0.0029508233286343406,0.005043935771166394,0.012944167496378705,0.005204226542748044,0.007469397085754809,0.016861745998596182,0.006670886919300378,0.0025179221340773978,0.003920827078650065,0.013517327401373604,0.04886270684919273,0.0051777150602678465,0.005876915144134293,0.010480507403470339,0.006485944674876668,0.00244952196857924,0.006173098836997236,0.012723841388728192,0.006088092954718085,0.005686256769541776,0.005449793547224757,0.011111868881531664,0.009379151953416376,0.016549541934536487,0.004713280353809063,0.012519363945245313,1.0000000000000002,0.004182689283890888,0.00962928158902536,0.09969527687063519,0.00905895823198805,0.00840159609024588,0.019672990516842386,0.002128691754480858,0.012970154324501744,0.007494707366481963,0.006982995282368678,0.005650936516863043,0.022615807795945953,0.0032817369691932456,0.0040216110343548285,0.011417099308333184,0.0028496746754245266,0.004056586170681648,0.007463694696598994,0.0029036237167287603,0.002454925485972751,0.003929122323077191,0.012079639616784106,0.045880294163802036,0.12968713608821514,0.0020586367876447016,0.008775645355273236,0.0069068587769875135,0.007696981273493472
paripi-koumei,0.010280489183756753,0.006369173276403925,0.007024177628914941,0.04967722630809881,0.004399648810011681,0.007938789928987562,0.0055221675074169285,0.004408433750939176,0.009462270048260103,0.008285233249765128,0.01566899773905278,0.006500920067400085,0.05872913616497339,0.006584656535616902,0.006805785420295236,0.14289637947652356,0.12296079299562494,0.006661436245257395,0.006103291046225774,0.009820191144777918,0.011956648548735549,0.005853859767529376,0.007041822445351817,0.003747922260729119,0.0031014822603298168,0.008713085408409807,0.004645238392827625,0.0058871625973469155,0.00248738249347768,0.012402470972305036,0.008979854971269605,0.0013318767235127964,0.0038999619970141925,0.007311558044806173,0.005646279091528464,0.005919314682906541,0.0038415582424460386,0.0074986046401623405,0.007295469375323257,0.004436955008349029,0.005184727508079553,0.004929271998953193,0.007301523842428904,0.0042006353217454735,0.005596148627473984,0.005235970076077618,0.009814337735185955,0.011996598551483028,0.002544023009071978,0.1501286447290402,0.004182689283890888,1.0,0.005813758865369542,0.007231875675191048,0.005735014626396663,0.007934519438121538,0.008236635282159921,0.0019433427784871214,0.009300586827080147,0.00900808004451202,0.004342916190102749,0.030789208748222975,0.002849987783372462,0.0026495853642500523,0.001960034121129498,0.02414693417999561,0.003946634602506476,0.004589512819729737,0.005416702283551492,0.003259403499581361,0.002854841679201439,0.1178366697726623,0.01201570423291232,0.006484158189873415,0.015090637765473716,0.0022384578888097004,0.007081565292753678,0.005821905829986936,0.005742097846825824
peachboy-riverside,0.016077446934059447,0.014678732675744344,0.017450245120940188,0.011604268691224828,0.010203064996516908,0.013317910775228325,0.005596604893087294,0.003520253594001729,0.02167098727994173,0.007309743504079655,0.0403620040407253,0.0055441513064787345,0.007584128924043431,0.02028691333315638,0.014632714435969267,0.011622960766662045,0.0051105554025333835,0.00520230720220251,0.012081971413146929,0.013656254969706275,0.008454322980896602,0.017663656238406017,0.02191653860643062,0.03194619946553794,0.005079436534025407,0.01680108386144235,0.006598125660200597,0.005812425846531186,0.01094489805781502,0.013063697224816252,0.008462053303197456,0.004812203572370466,0.0050620993200331975,0.025884193646665117,0.016794650055297854,0.00979490469487417,0.024884551309660927,0.04071769187444022,0.010739458338115697,0.010598411731014806,0.01522523653930492,0.013464680034354989,0.01131439200840085,0.019307059957622018,0.04782518939929537,0.006597416324152248,0.011153004467750513,0.02901069245705376,0.006037545782227346,0.009517372452285287,0.00962928158902536,0.005813758865369542,0.9999999999999999,0.013460929471445624,0.015062728607985739,0.031778410271753495,0.012447358372053527,0.0031476522887418463,0.012527315729522587,0.008100889252554899,0.0734823199985662,0.005809480273092831,0.013130876520924628,0.008391659875955566,0.005763672219256054,0.015142070272652141,0.019154570789631852,0.004978603990134114,0.013275674532172564,0.007732277494030776,0.0040809919541639796,0.027629121992607576,0.042269804549059035,0.0146918893918221,0.0077472525102298285,0.004604337714785692,0.042843144301775014,0.011015874313159438,0.009658972266877433
planetes,0.015336527970415511,0.012302232777796714,0.016087524475995988,0.012811429295594498,0.0221249685748257,0.029750440694985517,0.009165840236294354,0.005126336010208191,0.02485697962378218,0.016917699161038694,0.040603729401205345,0.010420909669002784,0.009505825013321843,0.013763702378666701,0.02614979372856123,0.012004123371269744,0.005441261487993061,0.011635944644162757,0.01858080727637544,0.031267234507342416,0.026873019684376217,0.033610249015941174,0.02246937205835258,0.011407979255927915,0.012846834919534268,0.010702199075550296,0.102665108759386,0.015200710605108669,0.05519091271501628,0.030467521612255254,0.01610969458252619,0.003946775770040428,0.012554270135685955,0.01347323813096804,0.0548003951713554,0.0129633682549662,0.010834675805642352,0.021076870034117377,0.017615652362685672,0.007444511494377412,0.00854863445126252,0.015261878369151972,0.013113227797760451,0.01207287993954474,0.007358045774163437,0.017551171712738314,0.01673788634553301,0.02978702920379265,0.01799165355714667,0.01929086523353857,0.09969527687063519,0.007231875675191048,0.013460929471445624,0.9999999999999998,0.01661405319629174,0.02195651234208705,0.04085141315259396,0.0117953384269483,0.043252016803511456,0.02798315647959986,0.014012606001960205,0.010165498229332628,0.025517680882661667,0.005171587084978789,0.004957554299696447,0.018338490860627905,0.00700722091917816,0.00882245852606803,0.011287182528830927,0.008075236345037366,0.0140291910005144,0.0068934760524732245,0.022671974082962648,0.03292569294030969,0.0407750630645324,0.0066652338410689875,0.013550835590560183,0.011418362193356422,0.02109890341614661
plunderer,0.01928069994988552,0.01208989919707825,0.00871293563840457,0.010159971093535801,0.008456613223506654,0.018389200468013057,0.0045751188127796435,0.0031330808504695705,0.02247432949322819,0.00616779825666974,0.013678775976567279,0.004921825117985791,0.0073972331041145005,0.007069719770299576,0.019441902182705487,0.01259963295547025,0.003831358526502917,0.005086408311778561,0.015605864554536905,0.017485479417111725,0.007494522697512417,0.037408833536081064,0.026819124033948517,0.007929420165725093,0.004795101666717695,0.008738905837298272,0.007709273208247829,0.007228727220568856,0.006749369652998897,0.01760568337279102,0.0056186661524760505,0.002390458831232932,0.004856394410519163,0.008039769803960605,0.014573343568898807,0.008163066498743952,0.040117149930805236,0.0130159180326224,0.007542716507752821,0.004146595641202974,0.006071609327061233,0.014096484403657497,0.008282996968432202,0.01073451529096555,0.011998856714844902,0.005495453153090704,0.012905882088380245,0.016811574403458103,0.005303577421435002,0.014431257760886954,0.00905895823198805,0.005735014626396663,0.015062728607985739,0.01661405319629174,0.9999999999999998,0.0198489071237866,0.01410587278514783,0.003647497399559568,0.013041176766668987,0.011004176296194799,0.014308085839190899,0.005389364681130019,0.007983724567779345,0.0056872206676315176,0.003205326855027492,0.015066553115176374,0.007100515325577973,0.0037193372290644333,0.01038733753711908,0.004838393833751911,0.003863678977181671,0.008421343230487405,0.03179845508446654,0.0326298271719908,0.009270998627363206,0.00352933781626229,0.010104841862983374,0.009814196629107937,0.007184075489612467
princess-principal,0.02991921552597779,0.009868322296015234,0.011819759051684461,0.019239822586379494,0.012914892653322692,0.05467715616636175,0.008679485011781316,0.005579455970437612,0.031268711457780346,0.009949317138852543,0.01952969011834271,0.008685109675799468,0.012340179876449933,0.011895100279978511,0.026613479862641762,0.01127952668670836,0.004860729095577438,0.007858590944240821,0.017876424628349118,0.03214445740888173,0.00997274776861263,0.08014515606089473,0.015407993169778417,0.006787269398396762,0.004635669114896906,0.010352897021488209,0.011498980423344038,0.008059837111781555,0.006974968256427531,0.02686646933848769,0.012528038161112682,0.006862447924096948,0.010316807327221308,0.012442558206365252,0.017049859201942005,0.01097922995058307,0.010580849379248424,0.01764282855836353,0.009933793550093682,0.006985223390699746,0.0070654944772336956,0.015808773287558593,0.021355337726509275,0.01578250272563813,0.011044005588314787,0.007688412730113891,0.01805339764407077,0.020343271210077916,0.006262390585619815,0.017256530132387107,0.00840159609024588,0.007934519438121538,0.031778410271753495,0.02195651234208705,0.0198489071237866,1.0,0.02589799178370967,0.006439370991601566,0.021889943017881844,0.013140266659524417,0.018003545482852917,0.008046827591861292,0.05181521338930976,0.004610285972664919,0.005153021840582045,0.020869950700415068,0.017791391121162944,0.007475808251417175,0.010283669634716252,0.00894816194032005,0.005309931208527476,0.014700266908026755,0.049454525051849954,0.06936272569701069,0.010762795902833753,0.004334684029047802,0.016982798131942353,0.01876419751992262,0.008989933520818182
psycho-pass,0.019425810535772574,0.014662408276780144,0.014020203116015728,0.011538958794247375,0.009851762613246658,0.029944536410043337,0.007585227741366947,0.004595671823302562,0.035277818081010305,0.013680548621343143,0.013188441145038884,0.01467663519418906,0.009914232734506395,0.012894834328783253,0.03233529535512735,0.010181394683547926,0.005107514696642153,0.01073685723242762,0.01648769031324715,0.023340037693886713,0.011861457428041651,0.018725049245191965,0.031606615594717696,0.004666329502240488,0.009897520632267677,0.017185567474992672,0.04614920437647627,0.0078492441521853,0.009035944066105117,0.03406067466016848,0.008710192988182434,0.005012413461587703,0.012110506761479688,0.038426485454999944,0.018837959476014257,0.015419780628672638,0.010716793670737261,0.03104190260489593,0.018646784221992015,0.006935840892025281,0.007075420668340916,0.02050503877249425,0.015304361035227722,0.01070552646703033,0.011486486394675711,0.007297525191533477,0.011679643503200854,0.026534152848992753,0.007821043735624929,0.031520466208167036,0.019672990516842386,0.008236635282159921,0.012447358372053527,0.04085141315259396,0.01410587278514783,0.02589799178370967,0.9999999999999999,0.006691485438989118,0.024748263906497172,0.01877913515256273,0.016318684289516026,0.004774041924949451,0.01649390499026797,0.0038512434462569098,0.004863871893292163,0.030643656290762263,0.007682437989613696,0.004595789513547066,0.01943604694599867,0.005516246801510487,0.026273145342236376,0.01090522543452191,0.013887545224536,0.01931203912932631,0.021698796473131714,0.006125850628627368,0.020895272760274215,0.034393158133256135,0.008620006174501918
relife,0.00416465077393301,0.0055141129790303835,0.004240816442190828,0.003675922292573488,0.0018463393410008925,0.009104713688996766,0.007088595237843397,0.0035697230337588754,0.006894146420646644,0.005927925610772077,0.0069590566193706346,0.005716791329804352,0.018483831607680485,0.005321603244248023,0.004775146154696355,0.005445084074668624,0.0042204888283843035,0.0038549603613835587,0.003380999003265904,0.0036181579316749515,0.0020903619618003284,0.0033624732628471927,0.003458213044315049,0.01324638813131467,0.005408429900782915,0.005407870050555653,0.004675156526767013,0.005059533737298822,0.004366465206930092,0.007523991576217712,0.0228003357002506,0.002578297625471258,0.004678630566760962,0.0036478742231858437,0.0030605509849966376,0.004350132265941718,0.0018976395006425025,0.005173279449978215,0.0072261263871314565,0.002210718411157824,0.0062539294030355365,0.0035026823416699246,0.0026832917913111923,0.0029846471835808085,0.003492819510351917,0.002197359172479512,0.008189270766268573,0.007070893058875015,0.003079032786933991,0.004075969967757171,0.002128691754480858,0.0019433427784871214,0.0031476522887418463,0.0117953384269483,0.003647497399559568,0.006439370991601566,0.006691485438989118,1.0,0.009400758362143975,0.005365863381712152,0.0026016616229413256,0.0026715673640950927,0.004841456110047414,0.006168738050698642,0.0014558555061802874,0.0052253298186943345,0.004841299756673897,0.005133999052134298,0.006863692980789295,0.0060435202505473885,0.030041008799267216,0.0019448451916598826,0.004314096219455826,0.0047441175552131185,0.0038311070580546395,0.002894895793752689,0.003999803461493267,0.003976849295432013,0.005044196211208446
sayounara-zetsubou-sensei,0.03313351108349202,0.02254443951931119,0.020098421927003784,0.01695879486777803,0.011795830104048648,0.05864766034433173,0.010106759316421639,0.009160162568335194,0.025353683779898276,0.030415382523457678,0.020068642369911308,0.021833842466131428,0.02571310640230711,0.03594721581016759,0.022600673195963244,0.010799401725317997,0.010219926521401617,0.01732081858603222,0.014600305735075828,0.01951678591761462,0.01281433646049039,0.017312548889566022,0.021599847432838794,0.01390624760539911,0.013814930932528264,0.024764776313350258,0.07040804816490644,0.026390836480031665,0.009282406896346587,0.031746241344356135,0.021855959585531402,0.007786870172280968,0.02377517700226427,0.018186152103383455,0.014909663046726345,0.015535398002729404,0.010998699706022012,0.025032757319229264,0.02026261032599799,0.010598322540444537,0.017423489473047477,0.02050765774862947,0.013937655724240576,0.01789666033387953,0.01306051849795269,0.01123289100627636,0.019022489163265797,0.04902680317033598,0.032341602356338726,0.013191298824519821,0.012970154324501744,0.009300586827080147,0.012527315729522587,0.043252016803511456,0.013041176766668987,0.021889943017881844,0.024748263906497172,0.009400758362143975,1.0,0.046992969883264256,0.015033481075636465,0.026110916393553767,0.009911674550653688,0.0160991879139651,0.01841762410628609,0.02317601307663813,0.009402686092979102,0.013996059361082414,0.021829391895447445,0.016342050768540506,0.012917760946951235,0.009359323563253662,0.027642289619170108,0.020084949557056333,0.0120077614234848,0.0111738959026853,0.0366426481472867,0.014121048311641914,0.03265327563936141
shirobako,0.014172390275146135,0.014469205729338993,0.014442289655804422,0.011593160224514858,0.007271538670072136,0.02162172832283956,0.011043188092498619,0.005083263629571515,0.013420821727857864,0.027895522557774315,0.01435259599391873,0.044428622977988344,0.012179358801084558,0.009885124636054956,0.013101036140130995,0.009070759882976192,0.006363004581855829,0.011237920915154551,0.008597383767718044,0.014512028599050184,0.010436144784007553,0.010261465362775312,0.011733244629998718,0.012677237856779157,0.006422302476138063,0.06186981475804597,0.01922923131239991,0.0767637395883172,0.00572383508708374,0.0391538381350386,0.014719765994277908,0.006077590515402244,0.012545355704405188,0.009267999441661857,0.009573618164366395,0.01302405546283035,0.0056363357685514795,0.018340767744060696,0.05065810349884509,0.006807534051092966,0.019852636868696108,0.009731171883294901,0.01064625409974603,0.007110611909689535,0.005365349009111974,0.007272724786052744,0.009520164311473457,0.02240933560097085,0.012013299406165738,0.01017866907823499,0.007494707366481963,0.00900808004451202,0.008100889252554899,0.02798315647959986,0.011004176296194799,0.013140266659524417,0.01877913515256273,0.005365863381712152,0.046992969883264256,1.0000000000000002,0.010464433900068276,0.014342459292737078,0.006619214933865929,0.007485765932648711,0.003256469772326078,0.012968576727630719,0.006022136188820093,0.010316722364413014,0.008685227207135037,0.006298250415855253,0.009545978571327995,0.004608971907822895,0.010925992208768064,0.014883492235731448,0.008823169664006278,0.010039395446920419,0.059918716089477735,0.015797431640706953,0.020952956882409765
sirius-the-jaeger,0.018455599221665665,0.008450523831123435,0.012715484982776986,0.008660518147880058,0.008303971703983903,0.008960299190385651,0.0030723212702316325,0.0021717292310664423,0.020867061626198183,0.007399746664748391,0.01443113079785113,0.01699594569994728,0.00801893499517207,0.013714655357319291,0.016553361603544363,0.004771876367753667,0.0027283173939475986,0.007068856819762266,0.013402511590509984,0.016511295371664528,0.007016213203294018,0.036760598046989605,0.012449242502191763,0.005076774724032739,0.002365470487534347,0.006722483105428122,0.011114674772342703,0.006532555640324501,0.005417470815060579,0.023591785943661327,0.0033016667011866356,0.0019728119656694486,0.004755094031138294,0.014717529464311083,0.011999258574532417,0.008304356140751054,0.006100180828493274,0.01729850251041954,0.009546027774734926,0.007450455109028836,0.005506259384501619,0.009748494278697542,0.009211314998263435,0.009037950360393348,0.02651248490968344,0.007186726113947172,0.008233667713209184,0.0228692126888247,0.0040804421882584515,0.011442350896982877,0.006982995282368678,0.004342916190102749,0.0734823199985662,0.014012606001960205,0.014308085839190899,0.018003545482852917,0.016318684289516026,0.0026016616229413256,0.015033481075636465,0.010464433900068276,1.0,0.003211549783388225,0.003828664948460438,0.003966073156465408,0.004338989184341383,0.011922748717081237,0.007852809940668379,0.0034851394120691335,0.013502304323743356,0.0036662740947349917,0.003578057339281933,0.05523119687293727,0.02446000519540082,0.05304816115495034,0.006783062904934691,0.009510496515343596,0.016256189804432292,0.02470790419138168,0.008217615492023074
ssss-dynazenon,0.00797202126887966,0.00981527915499872,0.0052749286798573205,0.006788061832501182,0.0029092083594518233,0.005601082049917148,0.0034196089098432123,0.0016695942493831176,0.007711581687667935,0.022842351390135556,0.007404783373298459,0.0042213311335668555,0.03371358767493216,0.004383910038986774,0.00570512359405229,0.08955784637363182,0.07801459495589473,0.004574298917209584,0.006261194426269487,0.006816316438469599,0.010903238730467156,0.004471310957193734,0.006266475094386004,0.002763729541360725,0.005505392192712898,0.005999457345915305,0.0025202256297097696,0.0045795375713893974,0.002623473591497916,0.00753177807962884,0.009288383169468095,0.0017698115661677683,0.0044586500269514825,0.004357946899090223,0.004966592174314036,0.003880114896197229,0.003927397167303629,0.005933392028858173,0.005986136625618963,0.013646332168906546,0.003395098498678749,0.004001693877743783,0.004189939311561836,0.006333985970194977,0.0035426173985023215,0.005101233746968285,0.005983317927825431,0.008147595869542888,0.005816799760374066,0.09508582285640574,0.005650936516863043,0.030789208748222975,0.005809480273092831,0.010165498229332628,0.005389364681130019,0.008046827591861292,0.004774041924949451,0.0026715673640950927,0.026110916393553767,0.014342459292737078,0.003211549783388225,1.0,0.004684335520792099,0.003709011685829422,0.003490228606009192,0.011629157536929809,0.0036198740091912575,0.005745027346925665,0.005011547169262999,0.0027168426930056196,0.004279862647918768,0.07320336684164544,0.007801526171109128,0.008304839108229552,0.005068044985199972,0.002571563127212725,0.005324357093070877,0.0042648347399335765,0.004919524819382139
suisei-no-majo,0.011650100848849518,0.007829304529500914,0.0051702098937255045,0.006434346882001983,0.007910033841810358,0.019247263724617554,0.004549701805687143,0.002676749204573921,0.014523051450746075,0.005139705971364603,0.009660845802452727,0.007431705256746189,0.0053600799022856796,0.009561402307678669,0.010663576479580527,0.00636471186709413,0.0030364287134217044,0.0024882485313203412,0.011125512304043255,0.010335854778008205,0.004928103909420265,0.02616589245366959,0.008258578887127164,0.03357962009035435,0.00434163881467878,0.005265297931931747,0.004735354199972354,0.009919103659287705,0.002662615418031621,0.01731941242281552,0.0047722636830195425,0.002699682643629738,0.006250986897005574,0.0040313856119878295,0.05636458372200933,0.007827545156822229,0.0061711264410581924,0.007691771470816561,0.008412815454198913,0.0029353189477804124,0.00531926081672451,0.007367988117389898,0.007509491847069888,0.004912471833804475,0.0070746753331736535,0.00431430924991467,0.008799652765064895,0.00930280568182018,0.004079043586835203,0.018568421473673234,0.022615807795945953,0.002849987783372462,0.013130876520924628,0.025517680882661667,0.007983724567779345,0.05181521338930976,0.01649390499026797,0.004841456110047414,0.009911674550653688,0.006619214933865929,0.003828664948460438,0.004684335520792099,0.9999999999999998,0.0035715849595610973,0.001612470965951431,0.008918721079304092,0.003304555745888665,0.003349581432264615,0.006420511520119104,0.006952007317982009,0.003166660702377007,0.005605439102509646,0.07496912947987472,0.011584148730865666,0.019433145506164144,0.002465106215141195,0.008045050723810402,0.006477129149479557,0.004546760705921367
sukitte-ii-na-yo,0.006179824895079619,0.00838000532136185,0.00480464012946249,0.00481322683116117,0.0026926136064211754,0.007189649959151522,0.0026736817281410156,0.003737094796277345,0.006874154361198039,0.009319695945699702,0.0032916287910953247,0.004312627289204404,0.015017766127812866,0.0032720306749139546,0.008291150862239475,0.014569730083492298,0.0032927966874783986,0.02476192958289651,0.0038432965953064924,0.006779802413763081,0.004996053660065053,0.003219711982034504,0.005640926694458163,0.00822363455694113,0.00616884922150896,0.009461058054226847,0.00861689116080051,0.007192625927554501,0.004779468773714657,0.006943105778786165,0.006749213820000075,0.0036516488536908623,0.004556443968440992,0.0024800222202067787,0.0030761066216285294,0.008611337933201051,0.003013046729821594,0.006654308890380376,0.09463649758729571,0.005508427983184431,0.006356225245512872,0.004329912001172263,0.005692495708285734,0.0050718524792943455,0.0021197194067543662,0.011381549631218091,0.00945755799235635,0.009611903064779471,0.007100978512316312,0.0029779608349891204,0.0032817369691932456,0.0026495853642500523,0.008391659875955566,0.005171587084978789,0.0056872206676315176,0.004610285972664919,0.0038512434462569098,0.006168738050698642,0.0160991879139651,0.007485765932648711,0.003966073156465408,0.003709011685829422,0.0035715849595610973,1.0000000000000002,0.002733545112351484,0.013151112514436875,0.0025515338893888754,0.005322219657844311,0.049025201330787097,0.0040734903580480625,0.0038577388677647462,0.0036930402512839523,0.009890339704472336,0.004379614164453309,0.0038388834347013864,0.0039005315218286142,0.004050584510143506,0.004658349730771748,0.013123140061661105
